topNumberedFeatures,class label,precision,recall,f1-score,accuracy,class label,precision,recall,f1-score,accuracy
1685,0.0,0.9431960049937578,0.9146489104116223,0.9287031346035649,0.8852053438891638,1.0,0.6634844868735084,0.7533875338753387,0.7055837563451776,0.8852053438891638,
1690,0.0,0.9335384615384615,0.9182808716707022,0.9258468111077205,0.8797624938149431,1.0,0.6590909090909091,0.7073170731707317,0.6823529411764706,0.8797624938149431,
1695,0.0,0.9416461916461917,0.9279661016949152,0.9347560975609756,0.8941118258287977,1.0,0.6972010178117048,0.7425474254742548,0.7191601049868767,0.8941118258287977,
1700,0.0,0.9425359150530919,0.9134382566585957,0.9277589916999692,0.8837209302325582,1.0,0.6595238095238095,0.7506775067750677,0.7021546261089988,0.8837209302325582,
1705,0.0,0.9428926132836747,0.9194915254237288,0.931045050566963,0.8886689757545769,1.0,0.675609756097561,0.7506775067750677,0.711168164313222,0.8886689757545769,
1710,0.0,0.9400864731315627,0.9213075060532687,0.9306022623051053,0.8876793666501732,1.0,0.6766169154228856,0.7371273712737128,0.7055771725032426,0.8876793666501732,
1715,0.0,0.9408502772643254,0.9243341404358354,0.9325190839694657,0.8906481939633845,1.0,0.6859296482412061,0.7398373983739838,0.711864406779661,0.8906481939633845,
1720,0.0,0.9351681957186544,0.9255447941888619,0.9303316093702463,0.8866897575457694,1.0,0.6813471502590673,0.7127371273712737,0.6966887417218544,0.8866897575457694,
1725,0.0,0.9342751842751843,0.9207021791767555,0.927439024390244,0.8822365165759525,1.0,0.6666666666666666,0.7100271002710027,0.6876640419947506,0.8822365165759525,
1730,0.0,0.9381884944920441,0.9279661016949152,0.9330493000608643,0.8911429985155863,1.0,0.6925064599483204,0.7262872628726287,0.708994708994709,0.8911429985155863,
1735,0.0,0.9375386518243661,0.9176755447941889,0.9275007647598654,0.8827313211281543,1.0,0.6633663366336634,0.7262872628726287,0.6934023285899094,0.8827313211281543,
1740,0.0,0.9431747992588018,0.9243341404358354,0.9336594313665546,0.892627412172192,1.0,0.6890547263681592,0.7506775067750677,0.7185473411154345,0.892627412172192,
1745,0.0,0.9400864731315627,0.9213075060532687,0.9306022623051053,0.8876793666501732,1.0,0.6766169154228856,0.7371273712737128,0.7055771725032426,0.8876793666501732,
1750,0.0,0.9416149068322981,0.9176755447941889,0.9294911097486205,0.8861949529935675,1.0,0.6690997566909975,0.7452574525745257,0.7051282051282051,0.8861949529935675,
1755,0.0,0.9292251372788286,0.9219128329297821,0.9255545426921908,0.8787728847105394,1.0,0.662303664921466,0.6856368563685636,0.673768308921438,0.8787728847105394,
1760,0.0,0.9270959902794653,0.923728813559322,0.9254093389933292,0.8782780801583374,1.0,0.664,0.6747967479674797,0.6693548387096774,0.8782780801583374,
1765,0.0,0.9372693726937269,0.9225181598062954,0.9298352654057352,0.8861949529935675,1.0,0.6759493670886076,0.7235772357723578,0.6989528795811519,0.8861949529935675,
1770,0.0,0.9213551119177253,0.9219128329297821,0.9216338880484116,0.871845620979713,1.0,0.6494565217391305,0.6476964769647696,0.6485753052917232,0.871845620979713,
1775,0.0,0.922890103217972,0.9200968523002422,0.9214913610184905,0.871845620979713,1.0,0.6470588235294118,0.6558265582655827,0.6514131897711978,0.871845620979713,
1780,0.0,0.9277035236938032,0.9243341404358354,0.9260157671315948,0.8792676892627412,1.0,0.6666666666666666,0.6775067750677507,0.6720430107526881,0.8792676892627412,
1785,0.0,0.9272616136919315,0.9182808716707022,0.9227493917274939,0.8743196437407225,1.0,0.6493506493506493,0.6775067750677507,0.6631299734748012,0.8743196437407225,
1790,0.0,0.9244363193174894,0.9182808716707022,0.9213483146067416,0.871845620979713,1.0,0.6447368421052632,0.6639566395663956,0.6542056074766355,0.871845620979713,
1795,0.0,0.9264884568651276,0.9231234866828087,0.9248029108550637,0.8772884710539337,1.0,0.6613333333333333,0.6720867208672087,0.6666666666666666,0.8772884710539337,
1800,0.0,0.9217233009708737,0.9194915254237288,0.9206060606060605,0.8703612073231074,1.0,0.6434316353887399,0.6504065040650406,0.646900269541779,0.8703612073231074,
1805,0.0,0.9181708784596871,0.923728813559322,0.9209414604707302,0.8703612073231074,1.0,0.649025069637883,0.6314363143631436,0.6401098901098902,0.8703612073231074,
1810,0.0,0.9257907542579076,0.9213075060532687,0.9235436893203883,0.8753092528451262,1.0,0.6551724137931034,0.6693766937669376,0.6621983914209115,0.8753092528451262,
1815,0.0,0.9248940036341611,0.9243341404358354,0.924613987284287,0.8767936665017318,1.0,0.6621621621621622,0.6639566395663956,0.6630581867388362,0.8767936665017318,
1820,0.0,0.9238210399032648,0.9249394673123487,0.9243799153055051,0.8762988619495299,1.0,0.662125340599455,0.6585365853658537,0.6603260869565217,0.8762988619495299,
1825,0.0,0.9201451905626135,0.9207021791767555,0.9204236006051437,0.8698664027709055,1.0,0.6440217391304348,0.6422764227642277,0.6431478968792402,0.8698664027709055,
1830,0.0,0.9258809234507898,0.9225181598062954,0.924196482716798,0.8762988619495299,1.0,0.6586666666666666,0.6693766937669376,0.6639784946236558,0.8762988619495299,
1835,0.0,0.9166666666666666,0.9255447941888619,0.9210843373493975,0.8703612073231074,1.0,0.6515580736543909,0.6233062330623306,0.6371191135734072,0.8703612073231074,
1840,0.0,0.9183303085299456,0.9188861985472155,0.918608169440242,0.8668975754576942,1.0,0.6358695652173914,0.6341463414634146,0.6350067842605156,0.8668975754576942,
1845,0.0,0.9222829386763813,0.9194915254237288,0.9208851167020309,0.8708560118753093,1.0,0.6443850267379679,0.6531165311653117,0.648721399730821,0.8708560118753093,
1850,0.0,0.9216757741347905,0.9188861985472155,0.9202788723855714,0.8698664027709055,1.0,0.6417112299465241,0.6504065040650406,0.6460296096904442,0.8698664027709055,
1855,0.0,0.9214372716199757,0.9158595641646489,0.9186399514268367,0.867392380009896,1.0,0.633245382585752,0.6504065040650406,0.6417112299465241,0.867392380009896,
1860,0.0,0.9169675090252708,0.9225181598062954,0.91973445986723,0.8683819891142999,1.0,0.6434540389972145,0.6260162601626016,0.6346153846153846,0.8683819891142999,
1865,0.0,0.922890103217972,0.9200968523002422,0.9214913610184905,0.871845620979713,1.0,0.6470588235294118,0.6558265582655827,0.6514131897711978,0.871845620979713,
1870,0.0,0.9147005444646098,0.9152542372881356,0.9149773071104387,0.8609599208312716,1.0,0.6195652173913043,0.6178861788617886,0.6187245590230664,0.8609599208312716,
1875,0.0,0.9144062688366486,0.9182808716707022,0.9163394744790094,0.8629391390400791,1.0,0.6270718232044199,0.6151761517615176,0.6210670314637482,0.8629391390400791,
1880,0.0,0.9161134580567291,0.9188861985472155,0.9174977334542158,0.8649183572488867,1.0,0.6318681318681318,0.6233062330623306,0.6275579809004092,0.8649183572488867,
1885,0.0,0.9097429766885834,0.9213075060532687,0.9154887218045112,0.8609599208312716,1.0,0.6264367816091954,0.5907859078590786,0.608089260808926,0.8609599208312716,
1890,0.0,0.9097472924187726,0.9152542372881356,0.9124924562462281,0.8565066798614547,1.0,0.6100278551532033,0.5934959349593496,0.6016483516483517,0.8565066798614547,
1895,0.0,0.9149064574532287,0.9176755447941889,0.9162889090359625,0.8629391390400791,1.0,0.6263736263736264,0.6178861788617886,0.6221009549795361,0.8629391390400791,
1900,0.0,0.9121011438892234,0.9170702179176755,0.9145789314820405,0.8599703117268679,1.0,0.6194444444444445,0.6043360433604336,0.6117969821673526,0.8599703117268679,
1905,0.0,0.9106714628297362,0.9194915254237288,0.9150602409638554,0.8604651162790697,1.0,0.623229461756374,0.5962059620596206,0.6094182825484765,0.8604651162790697,
1910,0.0,0.9124700239808153,0.9213075060532687,0.9168674698795181,0.8634339435922811,1.0,0.6317280453257791,0.6043360433604336,0.6177285318559557,0.8634339435922811,
1915,0.0,0.9114457831325301,0.9158595641646489,0.913647342995169,0.8584858980702622,1.0,0.6149584487534626,0.6016260162601627,0.6082191780821918,0.8584858980702622,
1920,0.0,0.9138034960819771,0.9176755447941889,0.9157354273633345,0.8619495299356754,1.0,0.6243093922651933,0.6124661246612466,0.6183310533515731,0.8619495299356754,
1925,0.0,0.9151515151515152,0.914043583535109,0.9145972138098122,0.8604651162790697,1.0,0.6172506738544474,0.6205962059620597,0.618918918918919,0.8604651162790697,
1930,0.0,0.9121011438892234,0.9170702179176755,0.9145789314820405,0.8599703117268679,1.0,0.6194444444444445,0.6043360433604336,0.6117969821673526,0.8599703117268679,
1935,0.0,0.9122807017543859,0.9128329297820823,0.9125567322239032,0.8570014844136566,1.0,0.6086956521739131,0.6070460704607046,0.6078697421981004,0.8570014844136566,
1940,0.0,0.9114077669902912,0.9092009685230025,0.9103030303030303,0.8535378525482434,1.0,0.5978552278820375,0.6043360433604336,0.6010781671159029,0.8535378525482434,
1945,0.0,0.9055923030667469,0.9116222760290557,0.9085972850678733,0.8500742206828302,1.0,0.5921787709497207,0.5745257452574526,0.5832187070151308,0.8500742206828302,
1950,0.0,0.9093655589123867,0.9110169491525424,0.9101905049894163,0.8530430479960416,1.0,0.5983606557377049,0.5934959349593496,0.5959183673469388,0.8530430479960416,
1955,0.0,0.9089264173703256,0.912227602905569,0.9105740181268882,0.8535378525482434,1.0,0.6005509641873278,0.5907859078590786,0.5956284153005464,0.8535378525482434,
1960,0.0,0.9074410163339383,0.9079903147699758,0.9077155824508321,0.8490846115784265,1.0,0.5869565217391305,0.5853658536585366,0.5861601085481682,0.8490846115784265,
1965,0.0,0.9041013268998793,0.9073849878934624,0.9057401812688822,0.8456209797130133,1.0,0.5785123966942148,0.5691056910569106,0.5737704918032785,0.8456209797130133,
1970,0.0,0.9079903147699758,0.9079903147699758,0.9079903147699758,0.8495794161306284,1.0,0.5880758807588076,0.5880758807588076,0.5880758807588076,0.8495794161306284,
1975,0.0,0.9130699088145897,0.9092009685230025,0.9111313315134971,0.8550222662048491,1.0,0.601063829787234,0.6124661246612466,0.6067114093959732,0.8550222662048491,
1980,0.0,0.9072727272727272,0.9061743341404358,0.9067231980617807,0.8476001979218208,1.0,0.5822102425876011,0.5853658536585366,0.5837837837837838,0.8476001979218208,
1985,0.0,0.9116392443631932,0.9055690072639225,0.9085939872456728,0.851063829787234,1.0,0.5894736842105263,0.6070460704607046,0.5981308411214953,0.851063829787234,
1990,0.0,0.9078787878787878,0.9067796610169492,0.90732889158086,0.8485898070262247,1.0,0.5849056603773585,0.5880758807588076,0.5864864864864865,0.8485898070262247,
1995,0.0,0.9092570036540804,0.9037530266343826,0.9064966605950212,0.8476001979218208,1.0,0.5804749340369393,0.5962059620596206,0.5882352941176471,0.8476001979218208,
2000,0.0,0.9075425790754258,0.9031476997578692,0.9053398058252426,0.8456209797130133,1.0,0.5755968169761273,0.5880758807588076,0.5817694369973191,0.8456209797130133,
2005,0.0,0.9032846715328468,0.898910411622276,0.9010922330097088,0.838693715982187,1.0,0.5570291777188329,0.5691056910569106,0.5630026809651475,0.838693715982187,
2010,0.0,0.902127659574468,0.8983050847457628,0.9002123142250531,0.8372093023255814,1.0,0.5531914893617021,0.5636856368563685,0.5583892617449664,0.8372093023255814,
2015,0.0,0.9057177615571776,0.9013317191283293,0.9035194174757282,0.8426521523998021,1.0,0.5676392572944297,0.5799457994579946,0.5737265415549597,0.8426521523998021,
2020,0.0,0.9052823315118397,0.902542372881356,0.903910275841164,0.8431469569520039,1.0,0.56951871657754,0.5772357723577236,0.5733512786002691,0.8431469569520039,
2025,0.0,0.9051671732522797,0.9013317191283293,0.9032453745829543,0.8421573478476002,1.0,0.5664893617021277,0.5772357723577236,0.5718120805369128,0.8421573478476002,
2030,0.0,0.905397210430564,0.9037530266343826,0.9045743714026053,0.8441365660564077,1.0,0.5725806451612904,0.5772357723577236,0.5748987854251013,0.8441365660564077,
2035,0.0,0.9023058252427184,0.9001210653753027,0.9012121212121211,0.838693715982187,1.0,0.5576407506702413,0.5636856368563685,0.5606469002695418,0.838693715982187,
2040,0.0,0.906060606060606,0.9049636803874092,0.905511811023622,0.8456209797130133,1.0,0.5768194070080862,0.5799457994579946,0.5783783783783785,0.8456209797130133,
2045,0.0,0.9037758830694276,0.8983050847457628,0.9010321797207044,0.838693715982187,1.0,0.5567282321899736,0.5718157181571816,0.5641711229946523,0.838693715982187,
2050,0.0,0.9038929440389294,0.8995157384987893,0.9016990291262135,0.8396833250865908,1.0,0.5596816976127321,0.5718157181571816,0.5656836461126006,0.8396833250865908,
2055,0.0,0.9006662628709873,0.9001210653753027,0.9003935815924917,0.8372093023255814,1.0,0.5540540540540541,0.5555555555555556,0.5548037889039241,0.8372093023255814,
2060,0.0,0.9036363636363637,0.902542372881356,0.9030890369473047,0.8416625432953984,1.0,0.5660377358490566,0.5691056910569106,0.5675675675675675,0.8416625432953984,
2065,0.0,0.8992718446601942,0.8970944309927361,0.8981818181818183,0.8337456704601682,1.0,0.5442359249329759,0.5501355013550135,0.5471698113207547,0.8337456704601682,
2070,0.0,0.9004250151791136,0.8976997578692494,0.8990603213094878,0.8352300841167739,1.0,0.5481283422459893,0.5555555555555556,0.5518169582772544,0.8352300841167739,
2075,0.0,0.900241837968561,0.9013317191283293,0.9007864488808228,0.8377041068777833,1.0,0.555858310626703,0.5528455284552846,0.5543478260869565,0.8377041068777833,
2080,0.0,0.9003623188405797,0.902542372881356,0.9014510278113665,0.838693715982187,1.0,0.5589041095890411,0.5528455284552846,0.555858310626703,0.838693715982187,
2085,0.0,0.9051094890510949,0.9007263922518159,0.9029126213592233,0.8416625432953984,1.0,0.5649867374005305,0.5772357723577236,0.5710455764075067,0.8416625432953984,
2090,0.0,0.8997569866342648,0.8964891041162227,0.8981200727713766,0.8337456704601682,1.0,0.544,0.5528455284552846,0.5483870967741936,0.8337456704601682,
2095,0.0,0.9003039513677812,0.8964891041162227,0.8983924780103124,0.8342404750123701,1.0,0.5452127659574468,0.5555555555555556,0.5503355704697986,0.8342404750123701,
2100,0.0,0.8996350364963503,0.8952784503631961,0.8974514563106796,0.8327560613557645,1.0,0.5411140583554377,0.5528455284552846,0.546916890080429,0.8327560613557645,
2105,0.0,0.9010321797207043,0.8983050847457628,0.8996665656259473,0.8362196932211776,1.0,0.5508021390374331,0.5582655826558266,0.5545087483176312,0.8362196932211776,
2110,0.0,0.8987265009096422,0.8970944309927361,0.8979097243259618,0.8332508659079664,1.0,0.543010752688172,0.5474254742547425,0.5452091767881241,0.8332508659079664,
2115,0.0,0.9020681265206812,0.8976997578692494,0.8998786407766989,0.8367144977733795,1.0,0.5517241379310345,0.5636856368563685,0.5576407506702413,0.8367144977733795,
2120,0.0,0.8964264082374318,0.8958837772397095,0.8961550105964274,0.830282038594755,1.0,0.5351351351351351,0.5365853658536586,0.5358592692828147,0.830282038594755,
2125,0.0,0.8924665856622114,0.889225181598063,0.8908429351121891,0.8218703612073232,1.0,0.512,0.5203252032520326,0.5161290322580645,0.8218703612073232,
2130,0.0,0.8962782184258694,0.889225181598063,0.8927377696748708,0.8253339930727362,1.0,0.5209424083769634,0.5392953929539296,0.5299600532623169,0.8253339930727362,
2135,0.0,0.8946731234866828,0.8946731234866828,0.8946731234866828,0.8278080158337456,1.0,0.5284552845528455,0.5284552845528455,0.5284552845528455,0.8278080158337456,
2140,0.0,0.8931804465902233,0.8958837772397095,0.8945300695074041,0.8273132112815438,1.0,0.5274725274725275,0.5203252032520326,0.52387448840382,0.8273132112815438,
2145,0.0,0.8957575757575758,0.8946731234866828,0.8952150211992731,0.8287976249381495,1.0,0.5309973045822103,0.5338753387533876,0.5324324324324323,0.8287976249381495,
2150,0.0,0.8939393939393939,0.8928571428571429,0.8933979406420351,0.8258287976249381,1.0,0.522911051212938,0.5257452574525745,0.5243243243243243,0.8258287976249381,
2155,0.0,0.8948004836759371,0.8958837772397095,0.8953418027828192,0.8287976249381495,1.0,0.5313351498637602,0.5284552845528455,0.529891304347826,0.8287976249381495,
2160,0.0,0.8924471299093656,0.8940677966101694,0.893256728152404,0.8253339930727362,1.0,0.5218579234972678,0.5176151761517616,0.5197278911564626,0.8253339930727362,
2165,0.0,0.8934226552984166,0.8880145278450363,0.8907103825136612,0.8218703612073232,1.0,0.5118733509234829,0.5257452574525745,0.518716577540107,0.8218703612073232,
2170,0.0,0.889763779527559,0.889225181598063,0.8894943990311838,0.8193963384463137,1.0,0.5054054054054054,0.5067750677506775,0.5060893098782138,0.8193963384463137,
2175,0.0,0.8935269207501513,0.8940677966101694,0.8937972768532526,0.8263236021771401,1.0,0.5244565217391305,0.5230352303523035,0.5237449118046132,0.8263236021771401,
2180,0.0,0.8932038834951457,0.8910411622276029,0.8921212121212122,0.8238495794161306,1.0,0.517426273458445,0.5230352303523035,0.5202156334231807,0.8238495794161306,
2185,0.0,0.8894927536231884,0.8916464891041163,0.8905683192261186,0.8208807521029193,1.0,0.5095890410958904,0.5040650406504065,0.5068119891008174,0.8208807521029193,
2190,0.0,0.8913043478260869,0.8934624697336562,0.8923821039903265,0.8238495794161306,1.0,0.5178082191780822,0.5121951219512195,0.5149863760217983,0.8238495794161306,
2195,0.0,0.8956310679611651,0.8934624697336562,0.8945454545454545,0.8278080158337456,1.0,0.5281501340482574,0.5338753387533876,0.5309973045822103,0.8278080158337456,
2200,0.0,0.8925970873786407,0.8904358353510896,0.8915151515151515,0.8228599703117269,1.0,0.514745308310992,0.5203252032520326,0.5175202156334232,0.8228599703117269,
2205,0.0,0.8919247115968427,0.889225181598063,0.8905729008790543,0.8213755566551212,1.0,0.5106951871657754,0.5176151761517616,0.5141318977119784,0.8213755566551212,
2210,0.0,0.8917120387174834,0.8922518159806295,0.891981845688351,0.8233547748639287,1.0,0.5163043478260869,0.5149051490514905,0.5156037991858888,0.8233547748639287,
2215,0.0,0.8888888888888888,0.8861985472154964,0.8875416792967566,0.8164275111331024,1.0,0.49732620320855614,0.5040650406504065,0.5006729475100942,0.8164275111331024,
2220,0.0,0.885593220338983,0.885593220338983,0.885593220338983,0.8129638792676893,1.0,0.4878048780487805,0.4878048780487805,0.4878048780487805,0.8129638792676893,
2225,0.0,0.891661594643944,0.8868038740920097,0.889226100151745,0.8193963384463137,1.0,0.5052910052910053,0.5176151761517616,0.5113788487282463,0.8193963384463137,
2230,0.0,0.8940316686967114,0.8886198547215496,0.8913175470552519,0.8228599703117269,1.0,0.5145118733509235,0.5284552845528455,0.5213903743315508,0.8228599703117269,
2235,0.0,0.8929440389294404,0.8886198547215496,0.8907766990291262,0.8218703612073232,1.0,0.5119363395225465,0.5230352303523035,0.5174262734584449,0.8218703612073232,
2240,0.0,0.8936430317848411,0.8849878934624698,0.889294403892944,0.8198911429985156,1.0,0.5064935064935064,0.5284552845528455,0.5172413793103448,0.8198911429985156,
2245,0.0,0.893681652490887,0.8904358353510896,0.8920557913887204,0.8238495794161306,1.0,0.5173333333333333,0.5257452574525745,0.521505376344086,0.8238495794161306,
2250,0.0,0.8928788800973828,0.8880145278450363,0.8904400606980273,0.8213755566551212,1.0,0.5105820105820106,0.5230352303523035,0.5167336010709505,0.8213755566551212,
2255,0.0,0.8926829268292683,0.8861985472154964,0.8894289185905225,0.8198911429985156,1.0,0.5065616797900262,0.5230352303523035,0.5146666666666666,0.8198911429985156,
2260,0.0,0.889294403892944,0.8849878934624698,0.8871359223300972,0.8159327065809006,1.0,0.4960212201591512,0.5067750677506775,0.5013404825737265,0.8159327065809006,
2265,0.0,0.887409200968523,0.887409200968523,0.887409200968523,0.8159327065809006,1.0,0.4959349593495935,0.4959349593495935,0.4959349593495935,0.8159327065809006,
2270,0.0,0.889294403892944,0.8849878934624698,0.8871359223300972,0.8159327065809006,1.0,0.4960212201591512,0.5067750677506775,0.5013404825737265,0.8159327065809006,
2275,0.0,0.8902439024390244,0.8837772397094431,0.8869987849331714,0.8159327065809006,1.0,0.49606299212598426,0.5121951219512195,0.504,0.8159327065809006,
2280,0.0,0.8907103825136612,0.8880145278450363,0.8893604122461353,0.8193963384463137,1.0,0.5053475935828877,0.5121951219512195,0.5087483176312247,0.8193963384463137,
2285,0.0,0.8929440389294404,0.8886198547215496,0.8907766990291262,0.8218703612073232,1.0,0.5119363395225465,0.5230352303523035,0.5174262734584449,0.8218703612073232,
2290,0.0,0.8920386007237636,0.8952784503631961,0.893655589123867,0.8258287976249381,1.0,0.5234159779614325,0.5149051490514905,0.5191256830601092,0.8258287976249381,
2295,0.0,0.8913971934106162,0.8843825665859564,0.8878760255241567,0.8174171202375062,1.0,0.5,0.5176151761517616,0.5086551264980027,0.8174171202375062,
2300,0.0,0.8917775090689238,0.8928571428571429,0.8923169993950393,0.8238495794161306,1.0,0.5177111716621253,0.5149051490514905,0.5163043478260869,0.8238495794161306,
2305,0.0,0.8898356664637858,0.8849878934624698,0.8874051593323216,0.8164275111331024,1.0,0.4973544973544973,0.5094850948509485,0.50334672021419,0.8164275111331024,
2310,0.0,0.8898971566848155,0.8904358353510896,0.8901664145234495,0.8203859475507175,1.0,0.5081521739130435,0.5067750677506775,0.5074626865671642,0.8203859475507175,
2315,0.0,0.8911854103343465,0.887409200968523,0.8892932969366091,0.8193963384463137,1.0,0.5053191489361702,0.5149051490514905,0.5100671140939598,0.8193963384463137,
2320,0.0,0.8910529519172246,0.8861985472154964,0.8886191198786039,0.8184067293419099,1.0,0.5026455026455027,0.5149051490514905,0.5087014725568942,0.8184067293419099,
2325,0.0,0.8908429351121893,0.889225181598063,0.8900333232353833,0.8203859475507175,1.0,0.5080645161290323,0.5121951219512195,0.5101214574898786,0.8203859475507175,
2330,0.0,0.8912386706948641,0.8928571428571429,0.892047172664046,0.8233547748639287,1.0,0.5163934426229508,0.5121951219512195,0.5142857142857143,0.8233547748639287,
2335,0.0,0.8888888888888888,0.8861985472154964,0.8875416792967566,0.8164275111331024,1.0,0.49732620320855614,0.5040650406504065,0.5006729475100942,0.8164275111331024,
2340,0.0,0.8877489438744719,0.8904358353510896,0.8890903596252645,0.8184067293419099,1.0,0.5027472527472527,0.4959349593495935,0.4993178717598909,0.8184067293419099,
2345,0.0,0.8894960534304797,0.8868038740920097,0.8881479236132162,0.8174171202375062,1.0,0.5,0.5067750677506775,0.5033647375504711,0.8174171202375062,
2350,0.0,0.8872638634978671,0.8813559322033898,0.8843000303674461,0.8114794656110836,1.0,0.4842105263157895,0.4986449864498645,0.49132176234979974,0.8114794656110836,
2355,0.0,0.8878048780487805,0.8813559322033898,0.8845686512758202,0.8119742701632855,1.0,0.48556430446194226,0.5013550135501355,0.4933333333333333,0.8119742701632855,
2360,0.0,0.8895668090298963,0.8825665859564165,0.886052871467639,0.8144482929242949,1.0,0.49214659685863876,0.5094850948509485,0.5006657789613848,0.8144482929242949,
2365,0.0,0.8925518925518926,0.8849878934624698,0.8887537993920973,0.8189015338941118,1.0,0.5039164490861618,0.5230352303523035,0.5132978723404255,0.8189015338941118,
2370,0.0,0.8878107944208611,0.8861985472154964,0.8870039382005453,0.8154379020286987,1.0,0.4946236559139785,0.4986449864498645,0.4966261808367071,0.8154379020286987,
2375,0.0,0.8890243902439025,0.8825665859564165,0.8857837181044956,0.813953488372093,1.0,0.49081364829396323,0.5067750677506775,0.49866666666666665,0.813953488372093,
2380,0.0,0.8878048780487805,0.8813559322033898,0.8845686512758202,0.8119742701632855,1.0,0.48556430446194226,0.5013550135501355,0.4933333333333333,0.8119742701632855,
2385,0.0,0.8884803921568627,0.8777239709443099,0.8830694275274056,0.809995051954478,1.0,0.480719794344473,0.5067750677506775,0.49340369393139843,0.809995051954478,
2390,0.0,0.8872043662825955,0.885593220338983,0.8863980611935776,0.8144482929242949,1.0,0.49193548387096775,0.4959349593495935,0.4939271255060729,0.8144482929242949,
2395,0.0,0.8876678876678876,0.8801452784503632,0.8838905775075987,0.8109846610588818,1.0,0.4830287206266319,0.5013550135501355,0.4920212765957446,0.8109846610588818,
2400,0.0,0.8861838101034692,0.8813559322033898,0.883763277693475,0.8104898565066798,1.0,0.48148148148148145,0.4932249322493225,0.4872824631860777,0.8104898565066798,
2405,0.0,0.8864602307225258,0.8837772397094431,0.8851167020309185,0.8124690747154873,1.0,0.48663101604278075,0.4932249322493225,0.48990578734858686,0.8124690747154873,
2410,0.0,0.8854357099329677,0.8795399515738499,0.8824779836015791,0.8085106382978723,1.0,0.4763157894736842,0.4905149051490515,0.4833110814419226,0.8085106382978723,
2415,0.0,0.8844525105868118,0.8849878934624698,0.8847201210287444,0.8114794656110836,1.0,0.483695652173913,0.4823848238482385,0.4830393487109905,0.8114794656110836,
2420,0.0,0.8847314423657212,0.887409200968523,0.8860682985796313,0.8134586838198912,1.0,0.489010989010989,0.4823848238482385,0.48567530695770805,0.8134586838198912,
2425,0.0,0.8889563106796117,0.8868038740920097,0.8878787878787879,0.8169223156853043,1.0,0.49865951742627346,0.5040650406504065,0.5013477088948787,0.8169223156853043,
2430,0.0,0.8841978287092883,0.887409200968523,0.8858006042296073,0.8129638792676893,1.0,0.48760330578512395,0.4796747967479675,0.48360655737704916,0.8129638792676893,
2435,0.0,0.8870673952641166,0.8843825665859564,0.885722946347378,0.8134586838198912,1.0,0.4893048128342246,0.4959349593495935,0.49259757738896365,0.8134586838198912,
2440,0.0,0.8898356664637858,0.8849878934624698,0.8874051593323216,0.8164275111331024,1.0,0.4973544973544973,0.5094850948509485,0.50334672021419,0.8164275111331024,
2445,0.0,0.8854731766124171,0.889225181598063,0.8873452129266082,0.8154379020286987,1.0,0.494475138121547,0.48509485094850946,0.4897400820793434,0.8154379020286987,
2450,0.0,0.8852657004830918,0.887409200968523,0.8863361547762999,0.813953488372093,1.0,0.4904109589041096,0.48509485094850946,0.4877384196185286,0.813953488372093,
2455,0.0,0.8837772397094431,0.8837772397094431,0.8837772397094431,0.809995051954478,1.0,0.4796747967479675,0.4796747967479675,0.4796747967479675,0.809995051954478,
2460,0.0,0.8849182313749243,0.8843825665859564,0.8846503178928247,0.8114794656110836,1.0,0.4837837837837838,0.48509485094850946,0.48443843031123135,0.8114794656110836,
2465,0.0,0.8864734299516909,0.8886198547215496,0.8875453446191052,0.8159327065809006,1.0,0.4958904109589041,0.4905149051490515,0.4931880108991826,0.8159327065809006,
2470,0.0,0.8835657974530018,0.8819612590799032,0.8827627991517721,0.8085106382978723,1.0,0.47580645161290325,0.4796747967479675,0.47773279352226716,0.8085106382978723,
2475,0.0,0.8819277108433735,0.8861985472154964,0.8840579710144928,0.809995051954478,1.0,0.4792243767313019,0.46883468834688347,0.473972602739726,0.809995051954478,
2480,0.0,0.8801926550270921,0.8849878934624698,0.8825837609417447,0.8075210291934686,1.0,0.4722222222222222,0.46070460704607047,0.46639231824417016,0.8075210291934686,
2485,0.0,0.8821039903264812,0.8831719128329297,0.8826376285541438,0.8080158337456704,1.0,0.47411444141689374,0.4715447154471545,0.47282608695652173,0.8080158337456704,
2490,0.0,0.8809667673716012,0.8825665859564165,0.8817659510130026,0.8065314200890649,1.0,0.46994535519125685,0.46612466124661245,0.4680272108843538,0.8065314200890649,
2495,0.0,0.8799034399517199,0.8825665859564165,0.8812330009066183,0.805541810984661,1.0,0.46703296703296704,0.46070460704607047,0.4638472032742156,0.805541810984661,
2500,0.0,0.8869987849331713,0.8837772397094431,0.8853850818677986,0.8129638792676893,1.0,0.488,0.4959349593495935,0.49193548387096775,0.8129638792676893,
2505,0.0,0.8831719128329297,0.8831719128329297,0.8831719128329297,0.8090054428500743,1.0,0.47696476964769646,0.47696476964769646,0.47696476964769646,0.8090054428500743,
2510,0.0,0.8813253012048192,0.885593220338983,0.8834541062801932,0.8090054428500743,1.0,0.47645429362880887,0.46612466124661245,0.4712328767123288,0.8090054428500743,
2515,0.0,0.8813967489464178,0.8861985472154964,0.8837911258677936,0.8095002474022761,1.0,0.4777777777777778,0.46612466124661245,0.47187928669410156,0.8095002474022761,
2520,0.0,0.881468110709988,0.8868038740920097,0.884127942063971,0.809995051954478,1.0,0.479108635097493,0.46612466124661245,0.4725274725274725,0.809995051954478,
