Index,Confidence,Triple disease,Frequency (arms#),Target,type
,0.57793765,[Back_pain  Urinary_tract_infection  Vomiting],417,[Death],undirected
,0.57793765,[Chest_pain  Pulmonary_embolism  Abdominal_pain],417,[Death],undirected
,0.577731092,[Urinary_tract_infection  Cellulitis  Dehydration],476,[Death],undirected
,0.577726218,[Deep_vein_thrombosis  Atrial_fibrillation  Abdominal_pain],431,[Death],undirected
,0.577625571,[Chest_pain  Abdominal_pain  Syncope],438,[Death],undirected
,0.577617329,[Renal_failure_acute  Anaemia  Sepsis],554,[Death],undirected
,0.577603143,[Asthenia  Diarrhoea  Anaemia],509,[Death],undirected
,0.577586207,[Syncope  Sepsis  Pneumonia],696,[Death],undirected
,0.577433628,[Cardiac_failure_congestive  Myocardial_infarction  Atrial_fibrillation],452,[Death],undirected
,0.577427822,[Bronchitis  Urinary_tract_infection  Gastroenteritis],381,[Death],undirected
,0.577302632,[Dyspnoea  Syncope  Anaemia],608,[Death],undirected
,0.577235772,[Atrial_fibrillation  Pyrexia  Dehydration],492,[Death],undirected
,0.57721519,[Hypotension  Urinary_tract_infection  Vomiting],395,[Death],undirected
,0.57721519,[Bronchitis  Nausea  Vomiting],395,[Death],undirected
,0.577181208,[Thrombocytopenia  Diarrhoea  Dyspnoea],447,[Death],undirected
,0.577154309,[Hypotension  Anaemia  Pyrexia],499,[Death],undirected
,0.577154309,[Deep_vein_thrombosis  Pulmonary_embolism  Atrial_fibrillation],499,[Death],undirected
,0.577102804,[Chronic_obstructive_pulmonary_disease  Abdominal_pain  Pneumonia],428,[Death],undirected
,0.576923077,[Hypotension  Chest_pain  Pneumonia],442,[Death],undirected
,0.576923077,[Deep_vein_thrombosis  Dyspnoea  Anaemia],520,[Death],undirected
,0.576856649,[Cellulitis  Anaemia  Sepsis],579,[Death],undirected
,0.576846307,[Urinary_tract_infection  Cellulitis  Anaemia],501,[Death],undirected
,0.576832151,[Arthralgia  Dehydration  Pneumonia],423,[Death],undirected
,0.576612903,[Deep_vein_thrombosis  Diarrhoea  Pyrexia],496,[Death],undirected
,0.576530612,[Infection  Vomiting  Pneumonia],392,[Death],undirected
,0.576502732,[Fatigue  Pulmonary_embolism  Vomiting],366,[Death],undirected
,0.576502732,[Back_pain  Diarrhoea  Nausea],366,[Death],undirected
,0.576496674,[Chest_pain  Pyrexia  Dehydration],451,[Death],undirected
,0.576470588,[Confusional_state  Dyspnoea  Pneumonia],425,[Death],undirected
,0.576470588,[Hypotension  Sepsis  Pyrexia],510,[Death],undirected
,0.576419214,[Cerebrovascular_accident  Vomiting  Pneumonia],458,[Death],undirected
,0.576407507,[Fatigue  Hypotension  Pneumonia],373,[Death],undirected
,0.57635468,[Convulsion  Nausea  Pneumonia],406,[Death],undirected
,0.57622739,[Pancreatitis  Cellulitis  Pneumonia],387,[Death],undirected
,0.57622739,[Pleural_effusion  Renal_failure_acute  Vomiting],387,[Death],undirected
,0.57615894,[Respiratory_failure  Sepsis  Pneumonia],604,[Death],undirected
,0.576131687,[Atrial_fibrillation  Abdominal_pain  Anaemia],486,[Death],undirected
,0.575883576,[Back_pain  Dyspnoea  Pyrexia],481,[Death],undirected
,0.575835476,[Pleural_effusion  Hypotension  Vomiting],389,[Death],undirected
,0.575829384,[Cardiac_failure_congestive  Angina_pectoris  Pneumonia],422,[Death],undirected
,0.575757576,[Constipation  Anaemia  Vomiting],429,[Death],undirected
,0.575757576,[Gastrointestinal_haemorrhage  Vomiting  Pneumonia],462,[Death],undirected
,0.575692964,[Back_pain  Cellulitis  Pneumonia],469,[Death],undirected
,0.575692964,[Renal_failure_acute  Syncope  Dehydration],469,[Death],undirected
,0.575638507,[Chest_pain  Diarrhoea  Pneumonia],509,[Death],undirected
,0.575569358,[Pleural_effusion  Pulmonary_embolism  Pyrexia],483,[Death],undirected
,0.575406032,[Convulsion  Abdominal_pain  Pneumonia],431,[Death],undirected
,0.575313808,[Atrial_fibrillation  Abdominal_pain  Pyrexia],478,[Death],undirected
,0.575308642,[Infection  Dehydration  Pneumonia],405,[Death],undirected
,0.575242718,[Deep_vein_thrombosis  Anaemia  Nausea],412,[Death],undirected
,0.575242718,[Cholecystitis  Abdominal_pain  Pneumonia],412,[Death],undirected
,0.575174825,[Atrial_fibrillation  Dyspnoea  Anaemia],572,[Death],undirected
,0.575163399,[Abdominal_pain  Cellulitis  Sepsis],459,[Death],undirected
,0.575150301,[Atrial_fibrillation  Abdominal_pain  Dehydration],499,[Death],undirected
,0.575129534,[Infection  Vomiting  Dehydration],386,[Death],undirected
,0.575107296,[Renal_failure_acute  Diarrhoea  Urinary_tract_infection],466,[Death],undirected
,0.575052854,[Deep_vein_thrombosis  Dyspnoea  Abdominal_pain],473,[Death],undirected
,0.575052854,[Pulmonary_embolism  Urinary_tract_infection  Abdominal_pain],473,[Death],undirected
,0.574944072,[Chest_pain  Urinary_tract_infection  Abdominal_pain],447,[Death],undirected
,0.574944072,[Dizziness  Vomiting  Pneumonia],447,[Death],undirected
,0.574938575,[Gastrointestinal_haemorrhage  Abdominal_pain  Vomiting],407,[Death],undirected
,0.574889868,[Renal_failure  Dyspnoea  Vomiting],454,[Death],undirected
,0.574786325,[Convulsion  Diarrhoea  Pneumonia],468,[Death],undirected
,0.574712644,[Angina_pectoris  Cellulitis  Pneumonia],435,[Death],undirected
,0.574688797,[Pleural_effusion  Diarrhoea  Pyrexia],482,[Death],undirected
,0.574660633,[Pulmonary_embolism  Nausea  Sepsis],442,[Death],undirected
,0.574626866,[Chest_pain  Syncope  Vomiting],402,[Death],undirected
,0.574572127,[Atrial_fibrillation  Dyspnoea  Nausea],409,[Death],undirected
,0.574514039,[Renal_failure  Abdominal_pain  Pyrexia],463,[Death],undirected
,0.574418605,[Convulsion  Gastroenteritis  Pneumonia],430,[Death],undirected
,0.574418605,[Cellulitis  Nausea  Sepsis],430,[Death],undirected
,0.574387947,[Pleural_effusion  Diarrhoea  Pneumonia],531,[Death],undirected
,0.574387947,[Urinary_tract_infection  Dyspnoea  Sepsis],531,[Death],undirected
,0.574380165,[Angina_pectoris  Chest_pain  Pneumonia],484,[Death],undirected
,0.574338086,[Gastroenteritis  Vomiting  Dehydration],491,[Death],undirected
,0.574307305,[Myocardial_infarction  Nausea  Vomiting],397,[Death],undirected
,0.574257426,[Cellulitis  Sepsis  Vomiting],505,[Death],undirected
,0.574239714,[Syncope  Pyrexia  Dehydration],559,[Death],undirected
,0.574209246,[Constipation  Hypotension  Vomiting],411,[Death],undirected
,0.574193548,[Cardiac_failure_congestive  Dehydration  Pneumonia],465,[Death],undirected
,0.574162679,[Atrial_fibrillation  Nausea  Sepsis],418,[Death],undirected
,0.574144487,[Renal_failure_acute  Sepsis  Dehydration],526,[Death],undirected
,0.574036511,[Renal_failure_acute  Gastroenteritis  Pneumonia],493,[Death],undirected
,0.574025974,[Back_pain  Urinary_tract_infection  Nausea],385,[Death],undirected
,0.574025974,[Deep_vein_thrombosis  Cellulitis  Vomiting],385,[Death],undirected
,0.573979592,[Coronary_artery_disease  Cellulitis  Pneumonia],392,[Death],undirected
,0.573929961,[Syncope  Anaemia  Vomiting],514,[Death],undirected
,0.573770492,[Fatigue  Diarrhoea  Dehydration],427,[Death],undirected
,0.573726542,[General_physical_health_deterioration  Pyrexia  Pneumonia],373,[Death],undirected
,0.573696145,[Diarrhoea  Syncope  Nausea],441,[Death],undirected
,0.573660714,[Dizziness  Nausea  Dehydration],448,[Death],undirected
,0.573643411,[Renal_failure_acute  Diarrhoea  Anaemia],516,[Death],undirected
,0.573626374,[Renal_failure_acute  Cellulitis  Pyrexia],455,[Death],undirected
,0.573566085,[Arthralgia  Vomiting  Pneumonia],401,[Death],undirected
,0.573459716,[Fatigue  Anaemia  Dehydration],422,[Death],undirected
,0.573440644,[Deep_vein_thrombosis  Pyrexia  Dehydration],497,[Death],undirected
,0.573304158,[Cholelithiasis  Cellulitis  Pneumonia],457,[Death],undirected
,0.573200993,[Cerebrovascular_accident  Nausea  Pneumonia],403,[Death],undirected
,0.573195876,[Pleural_effusion  Cellulitis  Pneumonia],485,[Death],undirected
,0.57319224,[Cerebrovascular_accident  Pulmonary_embolism  Pneumonia],567,[Death],undirected
,0.573076923,[Asthenia  Diarrhoea  Dehydration],520,[Death],undirected
,0.572961373,[Deep_vein_thrombosis  Sepsis  Vomiting],466,[Death],undirected
,0.572953737,[Pulmonary_embolism  Anaemia  Dehydration],562,[Death],undirected
,0.572916667,[Renal_failure  Pleural_effusion  Pneumonia],480,[Death],undirected
,0.572874494,[Renal_failure_acute  Diarrhoea  Dyspnoea],494,[Death],undirected
,0.572839506,[Chest_pain  Cellulitis  Pyrexia],405,[Death],undirected
,0.572769953,[Constipation  Dyspnoea  Vomiting],426,[Death],undirected
,0.572567783,[Myocardial_infarction  Dyspnoea  Pneumonia],627,[Death],undirected
,0.572559367,[Headache  Syncope  Pneumonia],379,[Death],undirected
,0.572490706,[Atrial_fibrillation  Anaemia  Pyrexia],538,[Death],undirected
,0.572463768,[Back_pain  Diarrhoea  Vomiting],414,[Death],undirected
,0.572340426,[Constipation  Dyspnoea  Pneumonia],470,[Death],undirected
,0.572327044,[Atrial_fibrillation  Sepsis  Vomiting],477,[Death],undirected
,0.57231405,[Constipation  Anaemia  Pneumonia],484,[Death],undirected
,0.572277228,[Hypertension  Pyrexia  Pneumonia],505,[Death],undirected
,0.572156197,[Renal_failure  Anaemia  Pneumonia],589,[Death],undirected
,0.572115385,[Chest_pain  Diarrhoea  Vomiting],416,[Death],undirected
,0.572,[Renal_failure_acute  Urinary_tract_infection  Dehydration],500,[Death],undirected
,0.571984436,[Deep_vein_thrombosis  Anaemia  Pyrexia],514,[Death],undirected
,0.571801567,[Thrombocytopenia  Pulmonary_embolism  Vomiting],383,[Death],undirected
,0.571788413,[Cardiac_failure_congestive  Vomiting  Pneumonia],397,[Death],undirected
,0.571782178,[Thrombocytopenia  Urinary_tract_infection  Pneumonia],404,[Death],undirected
,0.571748879,[Fatigue  Dyspnoea  Dehydration],446,[Death],undirected
,0.571705426,[Respiratory_failure  Abdominal_pain  Pneumonia],516,[Death],undirected
,0.571678322,[Renal_failure  Renal_failure_acute  Pneumonia],572,[Death],undirected
,0.571428571,[Diarrhoea  Anaemia  Sepsis],644,[Death],undirected
,0.571428571,[Constipation  Anaemia  Nausea],378,[Death],undirected
,0.571428571,[Renal_failure  Dyspnoea  Nausea],399,[Death],undirected
,0.571428571,[Myocardial_infarction  Vomiting  Pneumonia],490,[Death],undirected
,0.571428571,[Chronic_obstructive_pulmonary_disease  Atrial_fibrillation  Pneumonia],539,[Death],undirected
,0.571428571,[Pulmonary_embolism  Diarrhoea  Dehydration],525,[Death],undirected
,0.571428571,[Syncope  Anaemia  Nausea],462,[Death],undirected
,0.571167883,[Urinary_tract_infection  Anaemia  Dehydration],548,[Death],undirected
,0.571100917,[Chest_pain  Urinary_tract_infection  Cellulitis],436,[Death],undirected
,0.571072319,[Renal_failure_acute  Pulmonary_embolism  Nausea],401,[Death],undirected
,0.571072319,[Pleural_effusion  Pulmonary_embolism  Nausea],401,[Death],undirected
,0.570951586,[Bronchitis  Dehydration  Pneumonia],599,[Death],undirected
,0.570895522,[Hypotension  Cellulitis  Pneumonia],536,[Death],undirected
,0.570841889,[Angina_pectoris  Anaemia  Pneumonia],487,[Death],undirected
,0.570731707,[Renal_failure  Nausea  Pyrexia],410,[Death],undirected
,0.570723684,[Pulmonary_embolism  Dyspnoea  Anaemia],608,[Death],undirected
,0.570694087,[Confusional_state  Abdominal_pain  Pneumonia],389,[Death],undirected
,0.570422535,[Angina_pectoris  Abdominal_pain  Pneumonia],426,[Death],undirected
,0.5703125,[Pulmonary_embolism  Urinary_tract_infection  Pyrexia],512,[Death],undirected
,0.570212766,[Dyspnoea  Syncope  Nausea],470,[Death],undirected
,0.570127505,[Deep_vein_thrombosis  Diarrhoea  Pneumonia],549,[Death],undirected
,0.570121951,[Atrial_fibrillation  Syncope  Pneumonia],656,[Death],undirected
,0.570110701,[Renal_failure_acute  Chest_pain  Pneumonia],542,[Death],undirected
,0.569974555,[Back_pain  Dyspnoea  Nausea],393,[Death],undirected
,0.569958848,[Deep_vein_thrombosis  Anaemia  Vomiting],486,[Death],undirected
,0.569948187,[Constipation  Abdominal_pain  Pyrexia],386,[Death],undirected
,0.569868996,[Renal_failure_acute  Pulmonary_embolism  Vomiting],458,[Death],undirected
,0.56981982,[Gastroenteritis  Abdominal_pain  Dehydration],444,[Death],undirected
,0.569553806,[Non-cardiac_chest_pain  Atrial_fibrillation  Pneumonia],381,[Death],undirected
,0.569553806,[Arthralgia  Vomiting  Dehydration],381,[Death],undirected
,0.56952381,[Cerebrovascular_accident  Abdominal_pain  Pneumonia],525,[Death],undirected
,0.569444444,[Pleural_effusion  Renal_failure_acute  Pneumonia],504,[Death],undirected
,0.569296375,[Atrial_fibrillation  Dyspnoea  Vomiting],469,[Death],undirected
,0.569230769,[Fatigue  Diarrhoea  Pyrexia],455,[Death],undirected
,0.569120287,[Back_pain  Anaemia  Pneumonia],557,[Death],undirected
,0.569105691,[Diarrhoea  Cellulitis  Dehydration],492,[Death],undirected
,0.569086651,[Dizziness  Nausea  Pneumonia],427,[Death],undirected
,0.569072165,[Diarrhoea  Gastroenteritis  Dehydration],485,[Death],undirected
,0.569029851,[Renal_failure_acute  Dyspnoea  Dehydration],536,[Death],undirected
,0.568965517,[Asthenia  Diarrhoea  Dyspnoea],522,[Death],undirected
,0.568872987,[Back_pain  Dyspnoea  Pneumonia],559,[Death],undirected
,0.568807339,[Renal_failure_acute  Urinary_tract_infection  Vomiting],436,[Death],undirected
,0.568783069,[Thrombocytopenia  Renal_failure_acute  Pyrexia],378,[Death],undirected
,0.568767908,[Dyspnoea  Anaemia  Sepsis],698,[Death],undirected
,0.568720379,[Gastroenteritis  Abdominal_pain  Vomiting],422,[Death],undirected
,0.568710359,[Urinary_tract_infection  Abdominal_pain  Cellulitis],473,[Death],undirected
,0.568669528,[Pulmonary_embolism  Urinary_tract_infection  Vomiting],466,[Death],undirected
,0.568665377,[Diarrhoea  Urinary_tract_infection  Anaemia],517,[Death],undirected
,0.568584071,[Pleural_effusion  Pulmonary_embolism  Abdominal_pain],452,[Death],undirected
,0.568421053,[Diarrhoea  Gastroenteritis  Vomiting],475,[Death],undirected
,0.568421053,[Cellulitis  Anaemia  Dehydration],570,[Death],undirected
,0.568421053,[Cardiac_failure_congestive  Cerebrovascular_accident  Pneumonia],475,[Death],undirected
,0.568345324,[Infection  Pyrexia  Pneumonia],417,[Death],undirected
,0.568329718,[Gastroenteritis  Nausea  Pneumonia],461,[Death],undirected
,0.568316832,[Renal_failure  Vomiting  Dehydration],505,[Death],undirected
,0.568292683,[Constipation  Nausea  Pyrexia],410,[Death],undirected
,0.568265683,[Syncope  Pyrexia  Vomiting],542,[Death],undirected
,0.568037975,[Myocardial_infarction  Anaemia  Pneumonia],632,[Death],undirected
,0.568014706,[Urinary_tract_infection  Dyspnoea  Dehydration],544,[Death],undirected
,0.567982456,[Asthenia  Abdominal_pain  Dehydration],456,[Death],undirected
,0.567982456,[Hypotension  Anaemia  Vomiting],456,[Death],undirected
,0.567961165,[Hypotension  Atrial_fibrillation  Vomiting],412,[Death],undirected
,0.567901235,[Deep_vein_thrombosis  Abdominal_pain  Pyrexia],486,[Death],undirected
,0.567849687,[Pleural_effusion  Abdominal_pain  Anaemia],479,[Death],undirected
,0.567849687,[Convulsion  Cellulitis  Pneumonia],479,[Death],undirected
,0.567849687,[Urinary_tract_infection  Dyspnoea  Cellulitis],479,[Death],undirected
,0.567615658,[Diarrhoea  Atrial_fibrillation  Pneumonia],562,[Death],undirected
,0.567567568,[Renal_failure_acute  Hypotension  Dehydration],407,[Death],undirected
,0.567434211,[Renal_failure_acute  Atrial_fibrillation  Pneumonia],608,[Death],undirected
,0.567328918,[Atrial_fibrillation  Anaemia  Vomiting],453,[Death],undirected
,0.567307692,[Cardiac_failure_congestive  Anaemia  Pneumonia],520,[Death],undirected
,0.567237164,[Pleural_effusion  Anaemia  Nausea],409,[Death],undirected
,0.567226891,[Chest_pain  Dyspnoea  Abdominal_pain],476,[Death],undirected
,0.567226891,[Renal_failure  Pyrexia  Vomiting],476,[Death],undirected
,0.567219153,[Pulmonary_embolism  Diarrhoea  Dyspnoea],543,[Death],undirected
,0.56712963,[Cardiac_failure_congestive  Acute_myocardial_infarction  Pneumonia],432,[Death],undirected
,0.56710775,[Deep_vein_thrombosis  Renal_failure_acute  Pneumonia],529,[Death],undirected
,0.567099567,[Pleural_effusion  Pulmonary_embolism  Vomiting],462,[Death],undirected
,0.567084079,[Pleural_effusion  Urinary_tract_infection  Pneumonia],559,[Death],undirected
,0.567028986,[Dyspnoea  Abdominal_pain  Sepsis],552,[Death],undirected
,0.567010309,[Pleural_effusion  Pyrexia  Dehydration],485,[Death],undirected
,0.567010309,[Arthralgia  Abdominal_pain  Pneumonia],388,[Death],undirected
,0.566929134,[Gastrointestinal_haemorrhage  Abdominal_pain  Pneumonia],508,[Death],undirected
,0.566929134,[Deep_vein_thrombosis  Myocardial_infarction  Pneumonia],508,[Death],undirected
,0.566914498,[Diarrhoea  Cellulitis  Anaemia],538,[Death],undirected
,0.566901408,[Renal_failure  Dehydration  Pneumonia],568,[Death],undirected
,0.566893424,[Back_pain  Dyspnoea  Vomiting],441,[Death],undirected
,0.566666667,[Deep_vein_thrombosis  Atrial_fibrillation  Vomiting],420,[Death],undirected
,0.566604128,[Hypotension  Diarrhoea  Pneumonia],533,[Death],undirected
,0.566596195,[Dyspnoea  Abdominal_pain  Cellulitis],473,[Death],undirected
,0.566591422,[Fatigue  Dyspnoea  Anaemia],443,[Death],undirected
,0.566579634,[Constipation  Hypotension  Nausea],383,[Death],undirected
,0.566539924,[Pulmonary_embolism  Sepsis  Vomiting],526,[Death],undirected
,0.566523605,[Fatigue  Diarrhoea  Pneumonia],466,[Death],undirected
,0.566390041,[Syncope  Nausea  Pyrexia],482,[Death],undirected
,0.566371681,[Asthenia  Dyspnoea  Abdominal_pain],452,[Death],undirected
,0.566287879,[Bronchitis  Vomiting  Pneumonia],528,[Death],undirected
,0.566115702,[Chest_pain  Dyspnoea  Pyrexia],484,[Death],undirected
,0.566037736,[Hypertension  Urinary_tract_infection  Pneumonia],477,[Death],undirected
,0.565995526,[Thrombocytopenia  Diarrhoea  Dehydration],447,[Death],undirected
,0.565995526,[Chest_pain  Dyspnoea  Vomiting],447,[Death],undirected
,0.565714286,[Hypotension  Dyspnoea  Pyrexia],525,[Death],undirected
,0.565705128,[Renal_failure_acute  Pulmonary_embolism  Pneumonia],624,[Death],undirected
,0.565677966,[Chest_pain  Abdominal_pain  Dehydration],472,[Death],undirected
,0.565656566,[Thrombocytopenia  Renal_failure_acute  Pneumonia],396,[Death],undirected
,0.565632458,[Respiratory_failure  Nausea  Vomiting],419,[Death],undirected
,0.565420561,[Diarrhoea  Dyspnoea  Sepsis],642,[Death],undirected
,0.565400844,[Thrombocytopenia  Diarrhoea  Anaemia],474,[Death],undirected
,0.565384615,[Diarrhoea  Dyspnoea  Cellulitis],520,[Death],undirected
,0.565377532,[Asthenia  Diarrhoea  Pyrexia],543,[Death],undirected
,0.565371025,[Urinary_tract_infection  Anaemia  Sepsis],566,[Death],undirected
,0.565333333,[Bronchopneumonia  Gastroenteritis  Pneumonia],375,[Death],undirected
,0.565217391,[Thrombocytopenia  Cellulitis  Anaemia],391,[Death],undirected
,0.565217391,[Cardiac_failure_congestive  Chronic_obstructive_pulmonary_disease  Pneumonia],437,[Death],undirected
,0.565217391,[Renal_failure_acute  Abdominal_pain  Sepsis],483,[Death],undirected
,0.564991334,[Pleural_effusion  Pulmonary_embolism  Pneumonia],577,[Death],undirected
,0.564935065,[Pleural_effusion  Diarrhoea  Vomiting],462,[Death],undirected
,0.564885496,[Hypotension  Anaemia  Nausea],393,[Death],undirected
,0.564835165,[Thrombocytopenia  Sepsis  Vomiting],455,[Death],undirected
,0.564835165,[Cardiac_failure_congestive  Pyrexia  Pneumonia],455,[Death],undirected
,0.564814815,[Hypertension  Nausea  Pneumonia],432,[Death],undirected
,0.564755839,[Thrombocytopenia  Anaemia  Sepsis],471,[Death],undirected
,0.564732143,[Chest_pain  Pyrexia  Vomiting],448,[Death],undirected
,0.564705882,[Pleural_effusion  Sepsis  Pneumonia],595,[Death],undirected
,0.564643799,[Headache  Anaemia  Pyrexia],379,[Death],undirected
,0.564612326,[Hypotension  Urinary_tract_infection  Pneumonia],503,[Death],undirected
,0.564593301,[Headache  Dyspnoea  Pneumonia],418,[Death],undirected
,0.564593301,[Thrombocytopenia  Pulmonary_embolism  Pyrexia],418,[Death],undirected
,0.564444444,[Fatigue  Anaemia  Pyrexia],450,[Death],undirected
,0.564334086,[Hypertension  Abdominal_pain  Dehydration],443,[Death],undirected
,0.564102564,[Hypotension  Abdominal_pain  Pyrexia],429,[Death],undirected
,0.564044944,[Diarrhoea  Urinary_tract_infection  Cellulitis],445,[Death],undirected
,0.563909774,[Thrombocytopenia  Nausea  Sepsis],399,[Death],undirected
,0.563909774,[Deep_vein_thrombosis  Pulmonary_embolism  Dyspnoea],532,[Death],undirected
,0.563909774,[Renal_failure_acute  Hypotension  Pyrexia],399,[Death],undirected
,0.563894523,[Deep_vein_thrombosis  Abdominal_pain  Dehydration],493,[Death],undirected
,0.563876652,[Thrombocytopenia  Dyspnoea  Dehydration],454,[Death],undirected
,0.563734291,[Dyspnoea  Cellulitis  Dehydration],557,[Death],undirected
,0.563636364,[Myocardial_infarction  Urinary_tract_infection  Pneumonia],605,[Death],undirected
,0.563600783,[Bronchitis  Abdominal_pain  Pneumonia],511,[Death],undirected
,0.56352459,[Convulsion  Vomiting  Pneumonia],488,[Death],undirected
,0.563327032,[Dyspnoea  Syncope  Vomiting],529,[Death],undirected
,0.563318777,[Pulmonary_embolism  Sepsis  Pneumonia],687,[Death],undirected
,0.563311688,[Bronchitis  Dyspnoea  Pneumonia],616,[Death],undirected
,0.563291139,[Chronic_obstructive_pulmonary_disease  Chest_pain  Pneumonia],474,[Death],undirected
,0.563131313,[Chest_pain  Dyspnoea  Nausea],396,[Death],undirected
,0.563126253,[Hypertension  Vomiting  Pneumonia],499,[Death],undirected
,0.563039724,[Asthenia  Diarrhoea  Pneumonia],579,[Death],undirected
,0.562783661,[Urinary_tract_infection  Atrial_fibrillation  Pneumonia],661,[Death],undirected
,0.562783661,[Gastroenteritis  Sepsis  Pneumonia],661,[Death],undirected
,0.562745098,[Gastroenteritis  Pyrexia  Vomiting],510,[Death],undirected
,0.562730627,[Pleural_effusion  Dyspnoea  Anaemia],542,[Death],undirected
,0.5625,[Thrombocytopenia  Urinary_tract_infection  Pyrexia],384,[Death],undirected
,0.5625,[Deep_vein_thrombosis  Pulmonary_embolism  Dehydration],528,[Death],undirected
,0.562248996,[Renal_failure_acute  Dyspnoea  Abdominal_pain],498,[Death],undirected
,0.562141491,[Cardiac_failure_congestive  Dyspnoea  Pneumonia],523,[Death],undirected
,0.562105263,[Coronary_artery_disease  Atrial_fibrillation  Pneumonia],475,[Death],undirected
,0.562068966,[Pulmonary_embolism  Dyspnoea  Dehydration],580,[Death],undirected
,0.562043796,[Osteoarthritis  Atrial_fibrillation  Pneumonia],411,[Death],undirected
,0.561983471,[Cerebrovascular_accident  Myocardial_infarction  Pneumonia],605,[Death],undirected
,0.561938959,[Myocardial_infarction  Abdominal_pain  Pneumonia],557,[Death],undirected
,0.561922366,[Renal_failure  Abdominal_pain  Pneumonia],541,[Death],undirected
,0.561889251,[Deep_vein_thrombosis  Anaemia  Pneumonia],614,[Death],undirected
,0.561818182,[Asthenia  Dyspnoea  Anaemia],550,[Death],undirected
,0.561776062,[Diarrhoea  Urinary_tract_infection  Sepsis],518,[Death],undirected
,0.56167979,[Thrombocytopenia  Diarrhoea  Abdominal_pain],381,[Death],undirected
,0.561484919,[Renal_failure_acute  Abdominal_pain  Cellulitis],431,[Death],undirected
,0.56146789,[Acute_myocardial_infarction  Myocardial_infarction  Pneumonia],545,[Death],undirected
,0.561440678,[Renal_failure_acute  Urinary_tract_infection  Abdominal_pain],472,[Death],undirected
,0.561436673,[Hypotension  Syncope  Dehydration],529,[Death],undirected
,0.561433447,[Urinary_tract_infection  Dyspnoea  Anaemia],586,[Death],undirected
,0.561377246,[Pulmonary_embolism  Atrial_fibrillation  Pneumonia],668,[Death],undirected
,0.56127451,[Thrombocytopenia  Diarrhoea  Nausea],408,[Death],undirected
,0.56116208,[Anaemia  Sepsis  Dehydration],654,[Death],undirected
,0.561151079,[Chest_pain  Abdominal_pain  Cellulitis],417,[Death],undirected
,0.561135371,[Renal_failure  Abdominal_pain  Vomiting],458,[Death],undirected
,0.561038961,[Gastrointestinal_haemorrhage  Nausea  Vomiting],385,[Death],undirected
,0.56097561,[Asthenia  Anaemia  Nausea],451,[Death],undirected
,0.56091954,[Gastroenteritis  Nausea  Vomiting],435,[Death],undirected
,0.560836502,[Convulsion  Dehydration  Pneumonia],526,[Death],undirected
,0.560824742,[Cardiac_failure_congestive  Syncope  Pneumonia],485,[Death],undirected
,0.560794045,[Renal_failure  Abdominal_pain  Nausea],403,[Death],undirected
,0.560636183,[Renal_failure_acute  Urinary_tract_infection  Pyrexia],503,[Death],undirected
,0.560344828,[Renal_failure_acute  Syncope  Pneumonia],580,[Death],undirected
,0.560175055,[Back_pain  Pyrexia  Dehydration],457,[Death],undirected
,0.560121766,[Dyspnoea  Sepsis  Dehydration],657,[Death],undirected
,0.560096154,[Headache  Sepsis  Pneumonia],416,[Death],undirected
,0.560077519,[Asthenia  Anaemia  Vomiting],516,[Death],undirected
,0.560073937,[Hypotension  Atrial_fibrillation  Pneumonia],541,[Death],undirected
,0.56,[Deep_vein_thrombosis  Dyspnoea  Nausea],425,[Death],undirected
,0.56,[Headache  Diarrhoea  Pyrexia],375,[Death],undirected
,0.56,[Diarrhoea  Syncope  Pneumonia],625,[Death],undirected
,0.56,[Fatigue  Abdominal_pain  Pyrexia],375,[Death],undirected
,0.559907834,[Urinary_tract_infection  Anaemia  Nausea],434,[Death],undirected
,0.5599022,[Fatigue  Dyspnoea  Nausea],409,[Death],undirected
,0.559865093,[Deep_vein_thrombosis  Sepsis  Pneumonia],593,[Death],undirected
,0.559550562,[Cholecystitis  Cellulitis  Pneumonia],445,[Death],undirected
,0.55952381,[Cellulitis  Sepsis  Pyrexia],588,[Death],undirected
,0.55942623,[Abdominal_pain  Cellulitis  Anaemia],488,[Death],undirected
,0.559395248,[Constipation  Pyrexia  Vomiting],463,[Death],undirected
,0.559395248,[Hypotension  Diarrhoea  Vomiting],463,[Death],undirected
,0.559265442,[Chest_pain  Myocardial_infarction  Pneumonia],599,[Death],undirected
,0.559183673,[Cardiac_failure_congestive  Urinary_tract_infection  Pneumonia],490,[Death],undirected
,0.559183673,[Cardiac_failure_congestive  Renal_failure_acute  Pneumonia],490,[Death],undirected
,0.559176672,[Renal_failure_acute  Dyspnoea  Anaemia],583,[Death],undirected
,0.559164733,[Thrombocytopenia  Cellulitis  Pneumonia],431,[Death],undirected
,0.559118236,[Pleural_effusion  Dyspnoea  Abdominal_pain],499,[Death],undirected
,0.559036145,[Thrombocytopenia  Cellulitis  Pyrexia],415,[Death],undirected
,0.558712121,[Asthenia  Diarrhoea  Vomiting],528,[Death],undirected
,0.558484349,[Renal_failure  Sepsis  Pneumonia],607,[Death],undirected
,0.558441558,[Asthenia  Dyspnoea  Dehydration],539,[Death],undirected
,0.558348294,[Deep_vein_thrombosis  Urinary_tract_infection  Pneumonia],557,[Death],undirected
,0.558282209,[Renal_failure_acute  Diarrhoea  Abdominal_pain],489,[Death],undirected
